"Adresse","Type de contenu","Taille (octets)","Liens entrants IMG","Indexabilité","Statut d'indexabilité","Dimensions"
"https://ofreropizza.com/wp-content/uploads/2024/09/reinee-510x510.jpg","image/jpeg","34325","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/32393-66e2f6cbf2ffc.webp","image/webp","101224","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/6777866-66e2f6437a9d2.webp","image/webp","35844","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/17795-66e2f643a7c08.webp","image/webp","32380","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/2148357151-66e2f6cbf2ad8.webp","image/webp","47164","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/sad-woman-eating-pizza-holding-phone-laying-sofa-home-blue-tone-scaled.jpg","image/jpeg","712484","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/36093.webp","image/webp","114638","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/2.webp","image/webp","107740","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/2879.webp","image/webp","102318","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/1959.webp","image/webp","199684","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/buuuuu-510x510.jpg","image/jpeg","29356","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/supremm-100x100.jpg","image/jpeg","2911","2","Indexable","",""
